title,category,sub_category,price,sale_price,country,alcohol,volume,brand,url,scrapped_time,desc_1,desc_2,desc_3
Tamnavulin Double Cask 700ML,Whisky,Single Malt Whisky,"9,740","9,155",Scotland,40%,700ML,Tamnavulin,https://liquorworld.com.np/product/tamnavulin-double-cask-700ml/,2023-09-25,"Tamnavulin Double Cask is the first new expression released by Tamnavulin Distilleryin in over 20 years, released to celebrate the 50th anniversary of this distillery. This Speyside Single Malt Scotch Whisky is matured in American oak barrels for a sweet, mellow taste with a rich, smooth sherry cask finish.",Colour: Amber gold.,"Nose: Rich, warm aromas of apple, toffee and honey with sweet marzipan and subtle tangy marmalade notes."
Singleton 15 Years 700ML,Whisky,Single Malt Whisky,"11,000","10,000",Scotland,40%,700ML,Singleton,https://liquorworld.com.np/product/singleton-15-years-700ml/,2023-09-25,"The Singleton 15-year-old single malt scotch whisky is matured in a high proportion of American oak casks with a small portion of European oak casks to balance the liquid. The result is an easy to enjoy single malt with a fruity decadence and notes of zesty coriander, zingy pepper, honey and creamy toffee.",Colour: Deep amber or burnt orange.,"Nose: Sweet, soft and inviting. Mild at first with traces of spice and sweet wood followed by richer mature notes."
Talisker 10 Years 750ML,Whisky,Single Malt Whisky,"10,500","9,545",Scotland,45.8%,750ML,Talisker,https://liquorworld.com.np/product/talisker-10-years-750ml/,2023-09-25,"Talisker 10 Years Single Malt is a classic Island whisky produced at the oldest distillery of the Isle of Skye aged for a minimum of 10 years in American oak casks. A Classic Island whisky that combines great quality, tradition and the flavour of the sea, the perfect companion for a moment of relaxation.",Colour: Brilliant gold.,"Nose: Powerful peat-smoke with just a hint of the sea-water salt of fresh oysters, with a citrus sweetness."
Signature Rare Aged 750ML,Whisky,Domestic Whisky,"2,320","2,250",Nepal,42.8%,750ML,Signature,https://liquorworld.com.np/product/signature-rare-aged-750ml/,2023-09-25,"Signature is a distinctive hand-crafted whisky born out of Master Blender Caroline Martin’s passion for whisky-making. A rare whisky with 100% aged Indian malts blended to perfection with aged Islay and Highland Scotch whiskies, for that full-bodied, peaty character recognized and rewarded the world over.","Since the launch of Signature in 1994, the brand has been a pioneer in driving initiatives that redefine premium whiskies. Signature’s is known of its iconic octagonal green-colored bottles.",
Signature Rare Aged 1L,Whisky,Domestic Whisky,"2,925","2,835",Nepal,42.8%,1L,Signature,https://liquorworld.com.np/product/signature-rare-aged-1l/,2023-09-25,"Signature is a distinctive hand-crafted whisky born out of Master Blender Caroline Martin’s passion for whisky-making. A rare whisky with 100% aged Indian malts blended to perfection with aged Islay and Highland Scotch whiskies, for that full-bodied, peaty character recognized and rewarded the world over.","Since the launch of Signature in 1994, the brand has been a pioneer in driving initiatives that redefine premium whiskies. Signature’s is known of its iconic octagonal green-colored bottles.",
Signature Premier Grain 750ML,Whisky,Domestic Whisky,"2,480","2,400",Nepal,42.8%,750ML,Signature,https://liquorworld.com.np/product/signature-premier-grain-750ml/,2023-09-25,"Signature Premier Grain whisky is a part of Master Blender Caroline Martin’s reserve selection, crafted for special occassions. This varietal from her selection is a vintage whisky crafted by blending 8-year-old Scotch malts with 100% aged Indian malts.","It comes in pale amber colour with a unique spicy styled whisky. Starts up with the aroma of some chocolate nuts over the nose along with the touch of barbeque spicy taste, with very smoothness at the sip containing with the flavor of vanilla flavoured milk and roasted nuts. The finish is well with the warm and crispy taste of dried fruits.",
Signature Premier Grain 1L,Whisky,Domestic Whisky,"3,085","2,990",Nepal,42.8%,1L,Signature,https://liquorworld.com.np/product/signature-premier-grain-1l/,2023-09-25,"Signature Premier Grain whisky is a part of Master Blender Caroline Martin’s reserve selection, crafted for special occassions. This varietal from her selection is a vintage whisky crafted by blending 8-year-old Scotch malts with 100% aged Indian malts.","It comes in pale amber colour with a unique spicy styled whisky. Starts up with the aroma of some chocolate nuts over the nose along with the touch of barbeque spicy taste, with very smoothness at the sip containing with the flavor of vanilla flavoured milk and roasted nuts. The finish is well with the warm and crispy taste of dried fruits.",
Royal Salute 21 Years 700ML,Whisky,Premium Whisky,"27,700","25,180",Scotland,40%,700ML,Royal Salute,https://liquorworld.com.np/product/royal-salute-21-years-700ml/,2023-09-25,"Royal Salute 21 Years Old Blended Scotch Whisky was created in 1953 to celebrate the coronation of HRH Queen Elizabeth II. A powerful, sophisticated and opulent blend, aged for a minimum of 21 years, this Scotch whisky is named for the tradition of the 21 Gun Salute that is fired at the Tower of London for Royal celebrations.","The Chivas Brothers have a long and esteemed history in the art of blending rare Scotch whisky. This expertise is on display here with the Royal Salute 21-Year-Old. Beginning where others end, the 21yrs old is a complex Scotch, ranging from sweet orange marmalade to chocolate and coconut.","Nose: Rich, fruity aromas and sweet fragrance of autumn flowers. Powerful aromas of sweet pears and citrus fruits are balanced with the full fragrance of autumn flowers. Elegant aromas of sweet vanilla and a dry oakiness are enhanced with subtle notes of sherry and smoke."
The Macallan 12 Years Double Cask 700ML,Whisky,Single Malt Whisky,"12,490","11,800",Scotland,40%,700ML,The Macallan,https://liquorworld.com.np/product/the-macallan-12-years-double-cask-700ml/,2023-09-25,The Macallan Double Cask 12 Years Old forms part of our Double Cask range which marries the classic Macallan style and the unmistakable sweetness of American oak.,"This is a fully rounded single malt in perfect balance, with flavours of honey, citrus and ginger.",COLOUR: Harvest sun.
The Macallan 12 Years Triple Cask Matured 700ML,Whisky,Single Malt Whisky,"12,190","11,500",Scotland,40%,700ML,The Macallan,https://liquorworld.com.np/product/the-macallan-12-years-triple-cask-matured-700ml/,2023-09-25,The Macallan Triple Cask Matured 12 Years Old forms part of our Triple Cask Matured range; a series of single malt whiskies crafted in a triple cask combination of European and American sherry seasoned oak casks and American ex-bourbon oak casks.,"This complex combination of oak casks delivers an extraordinarily smooth and delicate character, full of citrus fruits, vanilla and fresh oak.",COLOUR: Rich straw.
Royal Salute 21 Years 1L,Whisky,Premium Whisky,"33,500","30,455",Scotland,40%,1L,Royal Salute,https://liquorworld.com.np/product/royal-salute-21-years-1l/,2023-09-25,"Royal Salute 21 Years Old Blended Scotch Whisky was created in 1953 to celebrate the coronation of HRH Queen Elizabeth II. A powerful, sophisticated and opulent blend, aged for a minimum of 21 years, this Scotch whisky is named for the tradition of the 21 Gun Salute that is fired at the Tower of London for Royal celebrations.","The Chivas Brothers have a long and esteemed history in the art of blending rare Scotch whisky. This expertise is on display here with the Royal Salute 21-Year-Old. Beginning where others end, the 21yrs old is a complex Scotch, ranging from sweet orange marmalade to chocolate and coconut.","Nose: Rich, fruity aromas and sweet fragrance of autumn flowers. Powerful aromas of sweet pears and citrus fruits are balanced with the full fragrance of autumn flowers. Elegant aromas of sweet vanilla and a dry oakiness are enhanced with subtle notes of sherry and smoke."
Old Durbar 12 Years Blended Scotch 750ML,Whisky,,"4,575","4,350",Nepal,42.8%,750ML,Old Durbar,https://liquorworld.com.np/product/old-durbar-12-years-blended-scotch-750ml/,2023-09-25,"Triple-matured in the finest casks, Old Durbar 12 Years Old Blended Scotch Whisky is a masterful blend of single malts and single grain spirit. This full-bodied whisky with peat smoked character and sweet notes of vanilla and caramel delivers a rich and balanced finish.",~~~~~,"First matured in ex-bourbon casks made from AMERICAN WHITE OAK for 12 years in Scotland, the malt spirit undergoes a rich transformation developing distinct and creamy flavours of caramel, vanilla and honey."
Kala Patthar Blended Reserve 750ML,Whisky,Domestic Whisky,"2,775","2,665",Nepal,42.8%,750ML,Kala Patthar,https://liquorworld.com.np/product/kala-patthar-blended-reserve-750ml/,2023-09-25,"Kala Patthar, Blended Reserve Whisky, is inspired by the famous vantage point above the Khumbu Glacier at 5643M for viewing Mt. Everest. An epic destination for adventurers and mountaineers alike.","Matured in Sherry and Oak cask from Scotland, Kala Patthar is a full-bodied whisky that is blended with the best Nepalese grain spirits and the pristine glacial water of the Himalayas.","The distinct blend takes you on an adventure of exquisite taste. It starts from the sweetness of creamy toffee and the wonderful flavour of wild orchard fruits to the warmth of winter spice. You will experience the luxurious notes of smoky malt with hints of exotic vanilla, all resulting in a rich and smooth finish of marvelous character."
Yarchagumba Golden Sapphire 750ML,Whisky,Premium Whisky,"11,000","10,350",Nepal,40%,750ML,Yarchagumba,https://liquorworld.com.np/product/yarchagumba-golden-sapphire-750ml/,2023-09-25,Yarchagumba is a legendary herbal substance that is found in the mountain pastures of Nepal at an altitude of 4000-5000 meters.,"It is a century old, widely trusted medicinal herb, beneficial to people with various medical conditions. It is famously known as the Himalayan Aphrodisiac and is an anti-aging tonic that adds natural charm to the attainment of a long healthy life.",Yarchagumba Health Beverage is a specially formulated drink in which Yarchagumba has been blended with alcohol and multiple natural herbs to provide the most beneficial extract.
Virgin Black 750ML,Whisky,Domestic Whisky,"1,120","1,100",Nepal,34.3%,750ML,Virgin,https://liquorworld.com.np/product/virgin-black-750ml/,2023-09-25,Virgin is premium blend of finest domestic spirits and scotch malts.,,
Virgin Gold 750ML,Whisky,Domestic Whisky,"1,160","1,140",Nepal,34.3%,750ML,Virgin,https://liquorworld.com.np/product/virgin-gold-750ml/,2023-09-25,Virgin Gold is a premium blended whisky.,,
Vat 69 750ML,Whisky,Regular Whisky,"4,750","4,320",Scotland,40%,750ML,VAT 69,https://liquorworld.com.np/product/vat-69-750ml/,2023-09-25,Vat 69 is a blended Scotch Whisky produced by William Sanderson & Son Limited. Blended using 40 different malt and grain whiskies with each other at the optimal ripening stage to ensure the best blend.,"It is smooth, balanced spirit with upfront malty, heather sweetness and a lovely peat smoke savoury finish.","Nose: shows caramel, lemon zest, and soft wood spices."
